mean,std,variance,energy,max,min,range,diff_energy,dominant_frequency,spectral_energy,pca1_mean,pca1_std,label
4.04599430881857e-15,0.995083122776612,0.990190421234853,0.99,3.06241103448546,-3.00961592178764,6.07202695627311,0.328047861038521,0.5,20.9329203232041,2.75335310107039e-16,4.3461475058989,normal
-1.48906528133571e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.20700698581665,-3.73216813352785,6.93917511934451,0.340430985697177,0.5,23.7594858288675,8.43769498715119e-17,4.44869434761024,normal
-9.98688311535891e-16,0.995083122776612,0.990190421234853,0.990000000000001,2.84798815909367,-3.40806674773771,6.25605490683138,0.306728754950186,0.5,23.8595833646853,-8.88178419700125e-17,4.5123766733098,normal
-1.53108295272922e-15,0.995083122776612,0.990190421234854,0.990000000000001,3.5818240265009,-3.39924114417144,6.98106517067234,0.329589145626917,0.5,25.1795714900441,-2.17603712826531e-16,4.4717524008295,normal
3.64153152077051e-16,0.995083122776612,0.990190421234853,0.99,3.12845414217178,-3.32093080418644,6.44938494635821,0.333380948518508,0.5,26.8548152812446,-8.88178419700125e-18,4.42638967942894,normal
-5.26587320756824e-16,0.995083122776611,0.990190421234853,0.99,3.06724849273686,-3.15598115187213,6.22322964460899,0.329283402842079,0.5,23.8451628674764,1.95399252334028e-16,4.467301137403,normal
2.95746333405917e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.32693998447692,-3.503376478424,6.83031646290092,0.335573412382353,0.5,21.4595048412801,-3.01980662698043e-16,4.37541950399599,normal
2.62354240896037e-16,0.995083122776612,0.990190421234854,0.990000000000001,2.94472035051442,-3.43697697290758,6.381697323422,0.311311454533369,0.5,26.4543973266022,-1.15463194561016e-16,4.39353321705421,normal
-5.6792177798133e-16,0.995083122776611,0.990190421234852,0.99,3.37452746602693,-4.00855275665621,7.38308022268314,0.317346576296452,0.5,26.2253903245958,1.46549439250521e-16,4.41234762673368,normal
1.4470476099422e-15,0.995083122776612,0.990190421234853,0.990000000000001,3.06498353405107,-3.96212873115815,7.02711226520922,0.315597635931448,0.5,26.4949703947851,3.37507799486048e-16,4.49188399233867,normal
2.07560464542229e-15,0.995083122776612,0.990190421234853,0.990000000000001,3.87645014865984,-3.33818756204323,7.21463771070307,0.3417835331345,0.5,24.0648574200033,-3.81916720471054e-16,4.38453998432789,normal
-2.74310488853539e-16,0.995083122776611,0.990190421234853,0.99,4.27970864395683,-3.82316235868208,8.10287100263891,0.328298171523637,0.5,22.6782722734311,-2.66453525910038e-17,4.37116075427689,normal
1.87200682306026e-15,0.995083122776611,0.990190421234852,0.989999999999999,3.16036332345865,-3.48821781829796,6.64858114175661,0.316452443202862,0.5,26.9969242024976,3.99680288865056e-16,4.46457188387076,normal
2.8558352264204e-16,0.995083122776611,0.990190421234852,0.99,3.63252230493983,-3.59313834567028,7.22566065061011,0.331054113131233,0.5,27.1097135325169,3.73034936274053e-16,4.50692664950536,normal
5.19242768440073e-16,0.995083122776612,0.990190421234853,0.99,4.71567481510731,-3.2511159638615,7.9667907789688,0.335860871404099,0.5,23.3281511177765,-4.9737991503207e-16,4.36448343522876,normal
3.19744231092045e-15,0.995083122776612,0.990190421234853,0.99,4.11120221835721,-3.22928910965039,7.3404913280076,0.334993753865988,0.5,25.6216018919428,-7.99360577730113e-17,4.36591629005771,normal
-1.88806235603177e-15,0.995083122776612,0.990190421234853,0.99,3.0791588718017,-3.50622545616542,6.58538432796712,0.307138302276173,0.5,26.3694385080765,6.21724893790088e-17,4.50264775494083,normal
-9.2233912815013e-18,0.995083122776611,0.990190421234853,0.99,3.91448716644462,-3.76601838370867,7.68050555015329,0.320857594254535,0.5,24.7851110158765,3.28626015289046e-16,4.46565675485233,normal
3.62786723739051e-16,0.995083122776611,0.990190421234852,0.989999999999999,3.05947352452815,-3.16755527580973,6.22702880033788,0.326468591148536,0.5,25.7292023260047,-3.50830475781549e-16,4.35236864012353,normal
5.36323122665076e-17,0.995083122776611,0.990190421234852,0.989999999999999,3.44842156833833,-5.07525416431649,8.52367573265482,0.320053978252317,0.5,27.4791119547563,1.19904086659517e-16,4.48387069597077,normal
5.59552404411079e-16,0.995083122776611,0.990190421234852,0.99,4.31166338517321,-3.72996674244254,8.04163012761575,0.321683336303094,0.5,26.8447183512153,-2.22044604925031e-16,4.53827275198633,normal
7.8228022350511e-17,0.995083122776612,0.990190421234854,0.990000000000001,4.49343620327743,-4.40940920980388,8.90284541308131,0.117513952356337,0.5,7.68178031581524,-1.33226762955019e-17,6.13401750470658,emergency_fall
3.82258327555554e-16,0.995083122776611,0.990190421234851,0.989999999999999,4.47904080113026,-4.42169322781784,8.9007340289481,0.120306875048722,0.5,7.18286462664424,-4.44089209850063e-18,6.14724118212808,emergency_fall
3.48097619105549e-16,0.995083122776611,0.990190421234853,0.99,4.47657082235897,-4.4204633854865,8.89703420784546,0.118631751101752,0.5,7.25555040298973,-3.95239396766556e-16,6.13564949278297,emergency_fall
4.2564242728706e-16,0.995083122776611,0.990190421234852,0.99,4.41222378069425,-4.57510961004276,8.98733339073702,0.121545893392377,0.5,6.28664014684811,1.24344978758018e-16,6.16791244370004,emergency_fall
-1.07913677993565e-15,0.995083122776612,0.990190421234854,0.990000000000001,4.44208794548055,-4.72343523343621,9.16552317891676,0.119417338480161,0.5,6.7520691840024,4.2854608750531e-16,6.14379208202138,emergency_fall
6.53152745564092e-16,0.995083122776611,0.990190421234852,0.99,4.51116742487328,-4.43695663934289,8.94812406421617,0.119861990449398,0.5,7.67128178494632,-4.21884749357559e-16,6.14480090046662,emergency_fall
5.08652948820572e-16,0.995083122776612,0.990190421234853,0.99,4.42810243610731,-4.36778752183452,8.79588995794182,0.114567254163142,0.5,6.76091884443085,-1.06581410364015e-16,6.14018640928208,emergency_fall
-3.37849406570548e-16,0.995083122776611,0.990190421234853,0.99,4.62324196400735,-4.4595099292635,9.08275189327085,0.115155642770937,0.5,7.77141077033713,2.62012633811537e-16,6.12604400879523,emergency_fall
-1.84809432714526e-16,0.995083122776612,0.990190421234853,0.99,4.40711557236644,-4.41518527999083,8.82230085235727,0.115515444668855,0.5,7.6878616749471,5.6843418860808e-16,6.09423720092106,emergency_fall
-1.96082466503028e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.52022047192374,-4.38084161127465,8.90106208319839,0.122157504204044,0.5,7.30691412945861,3.15303338993544e-16,6.15260004258752,emergency_fall
-1.94716038165027e-17,0.995083122776611,0.990190421234852,0.989999999999999,4.43100457114808,-4.40187128679382,8.8328758579419,0.121092309531377,0.5,6.616216508508,-2.33146835171283e-16,6.15474055159071,emergency_fall
4.74150633286067e-16,0.995083122776611,0.990190421234852,0.99,4.48881277186797,-4.38938005964394,8.87819283151192,0.122613613561087,0.5,7.62566910918324,-6.66133814775094e-17,6.1397601458737,emergency_fall
-6.79798098155096e-17,0.995083122776612,0.990190421234854,0.990000000000001,4.62926827731233,-4.44155556268181,9.07082383999414,0.122780238024473,0.5,7.3956792878962,-5.32907051820075e-17,6.14764953430462,emergency_fall
-1.69437113912024e-16,0.995083122776612,0.990190421234854,0.990000000000001,4.55277919802856,-4.41385038753724,8.9666295855658,0.125731000175572,0.5,7.34182862181146,1.90958360235527e-16,6.13372637578717,emergency_fall
1.75586041433025e-16,0.995083122776611,0.990190421234852,0.99,4.59259564645459,-4.50236150400224,9.09495715045682,0.118195433336844,0.5,7.35351384449962,3.24185123190546e-16,6.14379552019505,emergency_fall
-4.09928501400058e-16,0.995083122776612,0.990190421234853,0.99,4.45098111386593,-4.23229640266986,8.68327751653579,0.119241487063581,0.5,7.79833444241913,-5.10702591327572e-17,6.13037797315359,emergency_fall
1.65508632440273e-16,0.995083122776611,0.990190421234853,0.99,4.57782961415264,-4.60933116907555,9.18716078322819,0.115348532818823,0.5,7.71503202122121,4.88498130835069e-16,6.14469483105571,emergency_fall
1.4118620802387e-15,0.995083122776612,0.990190421234853,0.990000000000001,4.51516399989379,-4.45802340886394,8.97318740875773,0.119157035133415,0.5,6.87112619949526,3.93018950717305e-16,6.15555624557193,emergency_fall
-3.34774942810047e-16,0.995083122776612,0.990190421234853,0.99,4.42502162384274,-4.50330267484182,8.92832429868456,0.117574639712624,0.5,7.77047922990428,-7.105427357601e-17,6.13472355207228,emergency_fall
-4.10270108484558e-16,0.995083122776611,0.990190421234852,0.99,4.56873015463545,-4.46557134330989,9.03430149794535,0.120887884252483,0.5,7.30775649725881,-4.13002965160558e-16,6.14785809886541,emergency_fall
6.68183457282094e-16,0.995083122776611,0.990190421234852,0.99,4.46155807908474,-4.42048014836389,8.88203822744862,0.113860097728784,0.5,7.11415570428408,1.24344978758018e-16,6.17463057217051,emergency_fall
5.16424509992948e-16,0.995083122776612,0.990190421234854,0.990000000000001,4.50676940955678,-4.28946347853395,8.79623288809074,0.118692990379162,0.5,6.56564926173318,1.95399252334028e-16,6.13803611301143,emergency_fall
4.73125812032567e-17,0.995083122776611,0.990190421234852,0.989999999999999,4.38840922502552,-4.3248326304107,8.71324185543621,0.122655778094597,0.5,7.27041231996934,3.44169137633799e-16,6.13007069085648,emergency_fall
3.96605825104556e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.45819545823309,-4.42447716974184,8.88267262797493,0.119800394088716,0.5,7.47216668637799,4.15223411209809e-16,6.14052125517921,emergency_fall
-3.39557441993048e-16,0.995083122776611,0.990190421234852,0.99,4.37245911584519,-4.44771552063847,8.82017463648366,0.12333211865594,0.5,7.43569724600519,-1.93178806284777e-16,6.11679950337133,emergency_fall
-3.39045031366298e-16,0.995083122776611,0.990190421234852,0.99,4.35915475456727,-4.45522335145995,8.81437810602722,0.119108614698767,0.5,7.13685021571328,7.32747196252603e-17,6.15065771935904,emergency_fall
3.41607084500048e-19,0.995083122776611,0.990190421234853,0.99,4.39103057690012,-4.5245677825369,8.91559835943703,0.11817828586542,0.5,7.62395918373646,2.64233079860787e-16,6.12946940060001,emergency_fall
-9.97492686740141e-17,0.995083122776611,0.990190421234853,0.99,4.39137779482785,-4.48359551521675,8.8749733100446,0.117159410751334,0.5,6.74713208488101,-1.50990331349021e-16,6.1445319586857,emergency_fall
-6.34364355916589e-16,0.995083122776612,0.990190421234853,0.99,4.58044690306438,-4.51393827305147,9.09438517611586,0.115982038789079,0.5,8.65391379978481,3.5527136788005e-16,6.12617199993283,emergency_fall
1.61921758053023e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.51771470296458,-4.43174570659633,8.94946040956091,0.127610419873747,0.5,7.27637417889572,-4.44089209850063e-16,6.15808234944227,emergency_fall
-2.49373171685035e-17,0.995083122776612,0.990190421234853,0.99,4.40635420539716,-4.41781817915895,8.82417238455611,0.113224124228039,0.5,7.28149289953729,1.4210854715202e-16,6.15066754881117,emergency_fall
1.82588986665276e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.4877258559138,-4.30403180609566,8.79175766200946,0.11824467317975,0.5,7.10978663337442,3.10862446895044e-16,6.10772403660344,emergency_fall
-1.3835086922252e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.44726383359192,-4.35944403208555,8.80670786567748,0.117234287649135,0.5,7.34131573489655,2.8421709430404e-16,6.13501590902909,emergency_fall
1.85919655739151e-16,0.995083122776612,0.990190421234853,0.99,4.39143455213741,-4.41068854826429,8.80212310040169,0.115546651962416,0.5,7.91534147696792,-1.11022302462516e-17,6.12750564859103,emergency_fall
2.79434595121039e-16,0.995083122776611,0.990190421234853,0.99,4.571608373296,-4.45445026902201,9.02605864231801,0.116166606695451,0.5,8.03755246356778,8.88178419700125e-18,6.09401635654931,emergency_fall
-2.8609593326879e-16,0.995083122776611,0.990190421234852,0.989999999999999,4.58653650572479,-4.47676090363025,9.06329740935504,0.118993573580842,0.5,8.16815430701805,-3.70814490224802e-16,6.12064928395124,emergency_fall
-1.09143463497765e-16,0.995083122776612,0.990190421234854,0.990000000000001,4.55881726985505,-4.42161711324491,8.98043438309996,0.119948916726105,0.5,7.02354550288686,-1.57651669496772e-16,6.1363911597719,emergency_fall
7.50510764646606e-16,0.995083122776612,0.990190421234854,0.990000000000001,4.44276471577946,-4.43820578026815,8.88097049604761,0.117535819504289,0.5,7.53121038169262,2.06501482580279e-16,6.16799644728982,emergency_fall
-1.69437113912024e-16,0.995083122776611,0.990190421234853,0.99,4.74368569894226,-4.40144699945194,9.1451326983942,0.123237284310601,0.5,7.52408758824395,4.41868763800812e-16,6.15598331854534,emergency_fall
-3.96264218020056e-16,0.995083122776611,0.990190421234852,0.99,4.54706558965038,-4.31256579140157,8.85963138105195,0.120970598508592,0.5,7.44283160648383,-1.37667655053519e-16,6.12312416292313,emergency_fall
